"ID_ADRESY"	"ULICE"	"CISLO_ORIENTACNI"	"CISLO_POPISNE"	"PSC"	"NAZEV"
353	4	37	04.03.21 20:17:10,000000000	60
353	4	37	06.03.21 14:53:00,000000000	20
353	4	37	25.03.21 17:20:02,000000000	160
353	4	37	05.04.21 19:15:20,000000000	80
353	4	37	10.04.21 14:00:22,000000000	120
353	5	525	18.05.17 19:04:00,000000000	72
353	5	525	26.05.17 17:22:14,000000000	66
353	5	525	01.06.17 15:26:56,000000000	30
353	5	525	05.06.17 20:20:11,000000000	48
353	5	525	30.06.17 18:14:02,000000000	60
353	5	525	01.07.17 20:41:04,000000000	54
353	5	525	05.07.17 13:00:44,000000000	66
353	5	525	23.07.17 11:47:12,000000000	42
353	5	525	25.07.17 13:31:39,000000000	60
353	5	525	29.07.17 15:47:50,000000000	36
353	5	525	02.08.17 14:55:12,000000000	72
353	5	525	10.08.17 18:35:45,000000000	30
353	5	525	12.08.17 12:08:06,000000000	42
353	5	525	12.09.17 14:13:25,000000000	66
353	5	525	14.09.17 10:43:43,000000000	66
353	5	525	21.09.17 12:18:08,000000000	30
353	5	525	04.10.17 12:39:50,000000000	60
353	5	525	21.10.17 18:14:52,000000000	24
353	5	525	03.11.17 12:25:30,000000000	72
353	5	525	20.11.17 13:59:54,000000000	42
353	5	525	14.12.17 15:45:10,000000000	24
353	5	525	21.12.17 15:24:17,000000000	18
353	5	525	31.12.17 18:11:23,000000000	48
353	5	525	05.01.18 12:46:23,000000000	18
353	5	525	10.01.18 11:22:50,000000000	60
353	5	525	16.01.18 16:26:56,000000000	30
353	5	525	19.01.18 17:51:19,000000000	72
353	5	525	02.02.18 20:59:18,000000000	42
353	5	525	13.02.18 19:14:02,000000000	60
353	5	525	14.02.18 21:41:04,000000000	54
353	5	525	18.02.18 14:00:44,000000000	66
353	5	525	05.03.18 12:47:12,000000000	42
353	5	525	07.03.18 14:31:39,000000000	60
353	5	525	11.03.18 16:47:50,000000000	36
353	5	525	15.03.18 15:55:12,000000000	72
353	5	525	23.03.18 19:35:45,000000000	30
353	5	525	25.03.18 13:08:06,000000000	42
353	5	525	25.04.18 15:13:25,000000000	66
353	5	525	27.04.18 11:43:43,000000000	66
353	5	525	04.05.18 13:18:08,000000000	30
353	5	525	15.05.18 13:39:50,000000000	60
353	5	525	01.06.18 18:14:52,000000000	24
353	5	525	14.06.18 11:25:30,000000000	72
353	5	525	01.07.18 12:59:54,000000000	42
353	5	525	25.07.18 14:45:10,000000000	24
353	5	525	01.08.18 14:24:17,000000000	18
353	5	525	11.08.18 17:11:23,000000000	48
353	5	525	16.08.18 11:46:23,000000000	18
353	5	525	21.08.18 10:22:50,000000000	60
353	5	525	27.08.18 15:26:56,000000000	30
353	5	525	30.08.18 16:51:19,000000000	72
353	5	525	12.09.18 19:59:18,000000000	42
353	5	525	23.09.18 18:14:02,000000000	60
353	5	525	24.09.18 20:41:04,000000000	54
353	5	525	30.09.18 13:00:44,000000000	66
353	5	525	18.10.18 11:47:12,000000000	42
353	5	525	20.10.18 13:31:39,000000000	60
353	5	525	24.10.18 15:47:50,000000000	36
353	5	525	28.10.18 15:55:12,000000000	72
353	5	525	05.11.18 19:35:45,000000000	30
353	5	525	07.11.18 13:08:06,000000000	42
353	5	525	08.12.18 15:13:25,000000000	66
353	5	525	10.12.18 11:43:43,000000000	66
353	5	525	17.12.18 13:18:08,000000000	30
353	5	525	28.12.18 13:39:50,000000000	60
353	5	525	14.01.19 19:14:52,000000000	24
353	5	525	27.01.19 12:25:30,000000000	72
353	5	525	14.02.19 13:59:54,000000000	42
353	5	525	07.03.19 15:45:10,000000000	24
353	5	525	14.03.19 15:24:17,000000000	18
353	5	525	24.03.19 18:11:23,000000000	48
353	5	525	29.03.19 12:46:23,000000000	18
353	5	525	03.04.19 11:22:50,000000000	60
353	5	525	09.04.19 16:26:56,000000000	30
353	5	525	12.04.19 17:51:19,000000000	72
353	5	525	25.04.19 20:59:18,000000000	42
353	5	525	06.05.19 19:14:02,000000000	60
353	5	525	07.05.19 21:41:04,000000000	54
353	5	525	11.05.19 14:00:44,000000000	66
353	5	525	29.05.19 12:47:12,000000000	42
353	5	525	31.05.19 13:31:39,000000000	60
353	5	525	04.06.19 15:47:50,000000000	36
353	5	525	08.06.19 14:55:12,000000000	72
353	5	525	16.06.19 18:35:45,000000000	30
353	5	525	18.06.19 12:08:06,000000000	42
353	5	525	19.07.19 14:13:25,000000000	66
353	5	525	21.07.19 10:43:43,000000000	66
353	5	525	28.07.19 12:18:08,000000000	30
353	5	525	08.08.19 12:39:50,000000000	60
353	5	525	25.08.19 18:14:52,000000000	24
353	5	525	07.09.19 11:25:30,000000000	72
353	5	525	24.09.19 12:59:54,000000000	42
353	5	525	19.10.19 14:45:10,000000000	24
353	5	525	26.10.19 15:24:17,000000000	18
353	5	525	05.11.19 18:11:23,000000000	48
353	5	525	10.11.19 12:46:23,000000000	18
353	5	525	15.11.19 11:22:50,000000000	60
353	5	525	21.11.19 16:26:56,000000000	30
353	5	525	24.11.19 17:51:19,000000000	72
353	5	525	07.12.19 20:59:18,000000000	42
353	5	525	18.12.19 19:14:02,000000000	60
353	5	525	19.12.19 21:41:04,000000000	54
353	5	525	23.12.19 14:00:44,000000000	66
353	5	525	10.01.20 12:47:12,000000000	42
353	5	525	12.01.20 14:31:39,000000000	60
353	5	525	16.01.20 16:47:50,000000000	36
353	5	525	20.01.20 15:55:12,000000000	72
353	5	525	28.01.20 19:35:45,000000000	30
353	5	525	31.01.20 13:08:06,000000000	42
353	5	525	29.02.20 15:13:25,000000000	66
353	5	525	02.03.20 11:43:43,000000000	66
353	5	525	09.03.20 13:18:08,000000000	30
353	5	525	20.03.20 13:39:50,000000000	60
353	5	525	06.04.20 19:14:52,000000000	24
353	5	525	19.04.20 12:25:30,000000000	72
353	5	525	06.05.20 13:59:54,000000000	42
353	5	525	30.05.20 14:45:10,000000000	24
353	5	525	06.06.20 14:24:17,000000000	18
353	5	525	16.06.20 17:11:23,000000000	48
353	5	525	21.06.20 11:46:23,000000000	18
353	5	525	26.06.20 10:22:50,000000000	60
353	5	525	02.07.20 15:26:56,000000000	30
353	5	525	05.07.20 16:51:19,000000000	72
353	5	525	18.07.20 19:59:18,000000000	42
353	5	525	29.07.20 18:14:02,000000000	60
353	5	525	30.07.20 20:41:04,000000000	54
353	5	525	03.08.20 13:00:44,000000000	66
353	5	525	21.08.20 11:47:12,000000000	42
353	5	525	23.08.20 13:31:39,000000000	60
353	5	525	27.08.20 15:47:50,000000000	36
353	5	525	31.08.20 14:55:12,000000000	72
353	5	525	08.09.20 18:35:45,000000000	30
353	5	525	10.09.20 12:08:06,000000000	42
353	5	525	13.10.20 14:13:25,000000000	66
353	5	525	15.10.20 10:43:43,000000000	66
353	5	525	22.10.20 12:18:08,000000000	30
353	5	525	02.11.20 13:39:50,000000000	60
353	5	525	19.11.20 19:14:52,000000000	24
353	5	525	02.12.20 12:25:30,000000000	72
353	5	525	19.12.20 13:59:54,000000000	42
353	5	525	12.01.21 15:45:10,000000000	24
353	5	525	19.01.21 15:24:17,000000000	18
353	5	525	29.01.21 18:11:23,000000000	48
353	5	525	04.02.21 12:46:23,000000000	18
353	5	525	09.02.21 11:22:50,000000000	60
353	5	525	15.02.21 16:26:56,000000000	30
353	5	525	18.02.21 17:51:19,000000000	72
353	5	525	28.02.21 20:59:18,000000000	42
353	5	525	11.03.21 19:14:02,000000000	60
353	5	525	12.03.21 21:41:04,000000000	54
353	5	525	16.03.21 14:00:44,000000000	66
353	5	525	03.04.21 12:47:12,000000000	42
353	5	525	05.04.21 14:31:39,000000000	60
353	5	525	09.04.21 16:47:50,000000000	36
353	5	525	13.04.21 15:55:12,000000000	72
353	5	525	21.04.21 19:35:45,000000000	30
353	5	525	23.04.21 13:08:06,000000000	42
353	6	314	19.05.17 16:51:37,000000000	18
353	6	314	05.06.17 11:19:15,000000000	90
353	6	314	17.06.17 16:43:25,000000000	18
353	6	314	22.06.17 17:36:03,000000000	36
353	6	314	04.07.17 16:53:27,000000000	90
353	6	314	15.07.17 19:30:31,000000000	54
353	6	314	19.07.17 17:56:56,000000000	54
353	6	314	09.08.17 13:03:41,000000000	18
353	6	314	18.08.17 17:15:10,000000000	36
353	6	314	26.08.17 11:40:08,000000000	90
353	6	314	08.09.17 13:13:43,000000000	90
353	6	314	15.09.17 11:39:19,000000000	54
353	6	314	24.09.17 14:58:09,000000000	36
353	6	314	27.09.17 20:02:16,000000000	90
353	6	314	02.10.17 18:27:51,000000000	36
353	6	314	06.10.17 20:44:02,000000000	90
353	6	314	19.10.17 20:44:52,000000000	36
353	6	314	22.10.17 15:19:52,000000000	72
353	6	314	24.10.17 10:15:46,000000000	36
353	6	314	24.10.17 18:59:36,000000000	72
353	6	314	06.11.17 19:06:58,000000000	36
353	6	314	13.11.17 16:50:47,000000000	72
353	6	314	25.11.17 21:54:54,000000000	18
353	6	314	05.12.17 13:11:03,000000000	90
353	6	314	12.12.17 11:26:37,000000000	54
353	6	314	13.12.17 19:28:41,000000000	72
353	6	314	12.01.18 13:21:55,000000000	18
353	6	314	16.01.18 15:38:06,000000000	72
353	6	314	23.01.18 16:29:54,000000000	72
353	6	314	26.01.18 17:01:39,000000000	90
353	6	314	05.02.18 18:36:03,000000000	36
353	6	314	17.02.18 17:53:27,000000000	90
353	6	314	28.02.18 20:30:31,000000000	54
353	6	314	01.03.18 18:56:56,000000000	54
353	6	314	22.03.18 14:03:41,000000000	18
353	6	314	31.03.18 18:15:10,000000000	36
353	6	314	08.04.18 12:40:08,000000000	90
353	6	314	21.04.18 14:13:43,000000000	90
353	6	314	28.04.18 12:39:19,000000000	54
353	6	314	07.05.18 15:58:09,000000000	36
353	6	314	10.05.18 21:02:16,000000000	90
353	6	314	13.05.18 19:27:51,000000000	36
353	6	314	17.05.18 21:44:02,000000000	90
353	6	314	30.05.18 21:44:52,000000000	36
353	6	314	02.06.18 15:19:52,000000000	72
353	6	314	04.06.18 10:15:46,000000000	36
353	6	314	04.06.18 18:59:36,000000000	72
353	6	314	17.06.18 18:06:58,000000000	36
353	6	314	24.06.18 15:50:47,000000000	72
353	6	314	06.07.18 20:54:54,000000000	18
353	6	314	16.07.18 12:11:03,000000000	90
353	6	314	23.07.18 10:26:37,000000000	54
353	6	314	24.07.18 18:28:41,000000000	72
353	6	314	23.08.18 12:21:55,000000000	18
353	6	314	27.08.18 14:38:06,000000000	72
353	6	314	03.09.18 15:29:54,000000000	72
353	6	314	06.09.18 16:01:39,000000000	90
353	6	314	15.09.18 17:36:03,000000000	36
353	6	314	27.09.18 16:53:27,000000000	90
353	6	314	10.10.18 19:30:31,000000000	54
353	6	314	14.10.18 17:56:56,000000000	54
353	6	314	04.11.18 14:03:41,000000000	18
353	6	314	13.11.18 18:15:10,000000000	36
353	6	314	21.11.18 12:40:08,000000000	90
353	6	314	04.12.18 14:13:43,000000000	90
353	6	314	11.12.18 12:39:19,000000000	54
353	6	314	20.12.18 15:58:09,000000000	36
353	6	314	23.12.18 21:02:16,000000000	90
353	6	314	26.12.18 19:27:51,000000000	36
353	6	314	30.12.18 21:44:02,000000000	90
353	6	314	12.01.19 21:44:52,000000000	36
353	6	314	15.01.19 16:19:52,000000000	72
353	6	314	17.01.19 11:15:46,000000000	36
353	6	314	17.01.19 19:59:36,000000000	72
353	6	314	31.01.19 19:06:58,000000000	36
353	6	314	07.02.19 16:50:47,000000000	72
353	6	314	19.02.19 21:54:54,000000000	18
353	6	314	28.02.19 13:11:03,000000000	90
353	6	314	05.03.19 11:26:37,000000000	54
353	6	314	06.03.19 19:28:41,000000000	72
353	6	314	05.04.19 13:21:55,000000000	18
353	6	314	09.04.19 15:38:06,000000000	72
353	6	314	16.04.19 16:29:54,000000000	72
353	6	314	19.04.19 17:01:39,000000000	90
353	6	314	28.04.19 18:36:03,000000000	36
353	6	314	10.05.19 17:53:27,000000000	90
353	6	314	21.05.19 20:30:31,000000000	54
353	6	314	25.05.19 18:56:56,000000000	54
353	6	314	15.06.19 13:03:41,000000000	18
353	6	314	24.06.19 17:15:10,000000000	36
353	6	314	02.07.19 11:40:08,000000000	90
353	6	314	15.07.19 13:13:43,000000000	90
353	6	314	22.07.19 11:39:19,000000000	54
353	6	314	31.07.19 14:58:09,000000000	36
353	6	314	03.08.19 20:02:16,000000000	90
353	6	314	06.08.19 18:27:51,000000000	36
353	6	314	10.08.19 20:44:02,000000000	90
353	6	314	23.08.19 20:44:52,000000000	36
353	6	314	26.08.19 15:19:52,000000000	72
353	6	314	28.08.19 10:15:46,000000000	36
353	6	314	28.08.19 18:59:36,000000000	72
353	6	314	10.09.19 18:06:58,000000000	36
353	6	314	17.09.19 15:50:47,000000000	72
353	6	314	30.09.19 20:54:54,000000000	18
353	6	314	10.10.19 12:11:03,000000000	90
353	6	314	17.10.19 10:26:37,000000000	54
353	6	314	18.10.19 18:28:41,000000000	72
353	6	314	17.11.19 13:21:55,000000000	18
355	1	37	15.08.20 18:13:44,000000000	4
355	1	37	23.08.20 10:44:15,000000000	10
355	1	37	23.08.20 12:38:43,000000000	12
355	1	37	31.08.20 15:26:38,000000000	11
355	1	37	07.09.20 18:45:29,000000000	8
355	1	37	11.09.20 11:26:01,000000000	12
355	1	37	12.09.20 19:27:15,000000000	10
355	1	37	30.09.20 18:34:37,000000000	5
355	1	37	28.10.20 14:23:09,000000000	3
355	1	37	29.10.20 19:17:13,000000000	12
355	1	37	01.11.20 16:15:47,000000000	8
355	1	37	23.11.20 12:46:54,000000000	13
355	1	37	08.12.20 19:24:36,000000000	7
355	1	37	09.12.20 15:55:43,000000000	13
355	1	37	12.12.20 11:01:39,000000000	3
355	1	37	16.01.21 17:08:25,000000000	13
355	1	37	05.02.21 13:07:48,000000000	14
355	1	37	10.02.21 18:11:04,000000000	2
355	1	37	01.03.21 16:58:23,000000000	15
355	1	37	20.03.21 14:42:12,000000000	7
355	1	37	20.03.21 16:37:30,000000000	14
355	1	37	21.03.21 18:53:40,000000000	9
355	1	37	24.03.21 14:31:21,000000000	3
355	1	37	28.03.21 19:13:44,000000000	4
355	1	37	05.04.21 11:44:15,000000000	10
355	1	37	05.04.21 13:38:43,000000000	12
355	1	37	13.04.21 16:26:38,000000000	11
355	1	37	20.04.21 19:45:29,000000000	8
355	1	37	24.04.21 12:26:01,000000000	12
355	1	419	22.05.17 17:49:22,000000000	9
355	1	419	31.05.17 18:02:03,000000000	9
355	1	419	02.06.17 18:22:56,000000000	10
355	1	419	14.06.17 17:52:01,000000000	12
355	1	419	25.06.17 15:56:44,000000000	4
355	1	419	27.06.17 12:27:02,000000000	4
355	1	419	03.07.17 11:03:29,000000000	14
355	1	419	07.07.17 13:40:33,000000000	9
355	1	419	16.07.17 19:36:28,000000000	2
355	1	419	18.07.17 10:10:51,000000000	9
355	1	419	25.07.17 12:06:09,000000000	3
355	1	419	30.08.17 15:25:49,000000000	5
355	1	419	05.09.17 12:48:45,000000000	10
355	1	419	24.09.17 16:28:28,000000000	8
355	1	419	24.09.17 20:49:59,000000000	8
355	1	419	27.09.17 10:32:34,000000000	15
355	1	419	09.10.17 12:58:46,000000000	8
355	1	419	10.10.17 13:29:41,000000000	6
355	1	419	13.10.17 16:38:30,000000000	6
355	1	419	14.10.17 20:39:07,000000000	5
355	1	419	18.10.17 16:07:35,000000000	7
355	1	419	23.10.17 18:02:53,000000000	15
355	1	419	04.11.17 20:15:34,000000000	15
355	1	419	19.11.17 18:41:10,000000000	8
355	1	419	23.11.17 20:47:19,000000000	5
355	1	419	27.11.17 19:54:41,000000000	14
355	1	419	30.11.17 21:08:12,000000000	6
355	1	419	04.12.17 18:21:06,000000000	13
355	1	419	05.12.17 14:50:35,000000000	7
355	1	419	09.12.17 16:46:42,000000000	6
355	1	419	16.12.17 12:45:15,000000000	2
355	1	419	03.01.18 17:06:46,000000000	2
355	1	419	17.01.18 19:22:56,000000000	10
355	1	419	20.01.18 15:12:18,000000000	14
355	1	419	21.01.18 13:47:55,000000000	4
355	1	419	08.02.18 16:56:44,000000000	4
355	1	419	10.02.18 13:27:02,000000000	4
355	1	419	16.02.18 12:03:29,000000000	14
355	1	419	20.02.18 14:40:33,000000000	9
355	1	419	28.02.18 20:36:28,000000000	2
355	1	419	28.02.18 11:10:51,000000000	9
355	1	419	07.03.18 13:06:09,000000000	3
355	1	419	12.04.18 16:25:49,000000000	5
355	1	419	18.04.18 13:48:45,000000000	10
355	1	419	07.05.18 17:28:28,000000000	8
355	1	419	07.05.18 21:49:59,000000000	8
355	1	419	10.05.18 11:32:34,000000000	15
355	1	419	20.05.18 13:58:46,000000000	8
355	1	419	21.05.18 14:29:41,000000000	6
355	1	419	24.05.18 17:38:30,000000000	6
355	1	419	25.05.18 21:39:07,000000000	5
355	1	419	29.05.18 17:07:35,000000000	7
355	1	419	03.06.18 18:02:53,000000000	15
355	1	419	15.06.18 19:15:34,000000000	15
355	1	419	30.06.18 17:41:10,000000000	8
355	1	419	04.07.18 19:47:19,000000000	5
355	1	419	08.07.18 18:54:41,000000000	14
355	1	419	11.07.18 20:08:12,000000000	6
355	1	419	15.07.18 17:21:06,000000000	13
355	1	419	16.07.18 13:50:35,000000000	7
355	1	419	20.07.18 15:46:42,000000000	6
355	1	419	27.07.18 11:45:15,000000000	2
355	1	419	14.08.18 16:06:46,000000000	2
355	1	419	28.08.18 18:22:56,000000000	10
355	1	419	31.08.18 14:12:18,000000000	14
355	1	419	01.09.18 12:47:55,000000000	4
355	1	419	18.09.18 15:56:44,000000000	4
355	1	419	20.09.18 12:27:02,000000000	4
355	1	419	26.09.18 11:03:29,000000000	14
355	1	419	02.10.18 13:40:33,000000000	9
355	1	419	11.10.18 19:36:28,000000000	2
355	1	419	13.10.18 10:10:51,000000000	9
355	1	419	20.10.18 12:06:09,000000000	3
355	1	419	25.11.18 16:25:49,000000000	5
355	1	419	01.12.18 13:48:45,000000000	10
355	1	419	20.12.18 17:28:28,000000000	8
355	1	419	20.12.18 21:49:59,000000000	8
355	1	419	23.12.18 11:32:34,000000000	15
355	1	419	02.01.19 13:58:46,000000000	8
355	1	419	03.01.19 14:29:41,000000000	6
355	1	419	06.01.19 17:38:30,000000000	6
355	1	419	07.01.19 21:39:07,000000000	5
355	1	419	11.01.19 17:07:35,000000000	7
355	1	419	16.01.19 19:02:53,000000000	15
355	1	419	28.01.19 20:15:34,000000000	15
355	1	419	13.02.19 18:41:10,000000000	8
355	1	419	17.02.19 20:47:19,000000000	5
355	1	419	21.02.19 19:54:41,000000000	14
355	1	419	24.02.19 21:08:12,000000000	6
355	1	419	28.02.19 18:21:06,000000000	13
355	1	419	28.02.19 14:50:35,000000000	7
355	1	419	02.03.19 16:46:42,000000000	6
355	1	419	09.03.19 12:45:15,000000000	2
355	1	419	27.03.19 17:06:46,000000000	2
355	1	419	10.04.19 19:22:56,000000000	10
355	1	419	13.04.19 15:12:18,000000000	14
355	1	419	14.04.19 13:47:55,000000000	4
355	1	419	01.05.19 16:56:44,000000000	4
355	1	419	03.05.19 13:27:02,000000000	4
355	1	419	09.05.19 12:03:29,000000000	14
355	1	419	13.05.19 14:40:33,000000000	9
355	1	419	22.05.19 20:36:28,000000000	2
355	1	419	24.05.19 11:10:51,000000000	9
355	1	419	31.05.19 12:06:09,000000000	3
355	1	419	06.07.19 15:25:49,000000000	5
355	1	419	12.07.19 12:48:45,000000000	10
355	1	419	31.07.19 16:28:28,000000000	8
355	1	419	31.07.19 20:49:59,000000000	8
355	1	419	03.08.19 10:32:34,000000000	15
355	1	419	13.08.19 12:58:46,000000000	8
355	1	419	14.08.19 13:29:41,000000000	6
355	1	419	17.08.19 16:38:30,000000000	6
355	1	419	18.08.19 20:39:07,000000000	5
355	1	419	22.08.19 16:07:35,000000000	7
355	1	419	27.08.19 18:02:53,000000000	15
355	1	419	08.09.19 19:15:34,000000000	15
355	1	419	23.09.19 17:41:10,000000000	8
355	1	419	27.09.19 19:47:19,000000000	5
355	1	419	02.10.19 18:54:41,000000000	14
355	1	419	05.10.19 20:08:12,000000000	6
355	1	419	09.10.19 17:21:06,000000000	13
355	1	419	10.10.19 13:50:35,000000000	7
355	1	419	14.10.19 15:46:42,000000000	6
355	1	419	21.10.19 11:45:15,000000000	2
355	1	419	08.11.19 17:06:46,000000000	2
355	1	419	22.11.19 19:22:56,000000000	10
355	1	419	25.11.19 15:12:18,000000000	14
355	1	419	26.11.19 13:47:55,000000000	4
355	1	419	13.12.19 16:56:44,000000000	4
355	1	419	15.12.19 13:27:02,000000000	4
355	1	419	21.12.19 12:03:29,000000000	14
355	1	419	25.12.19 14:40:33,000000000	9
355	1	419	03.01.20 20:36:28,000000000	2
355	1	419	05.01.20 11:10:51,000000000	9
355	1	419	12.01.20 13:06:09,000000000	3
355	1	419	18.02.20 16:25:49,000000000	5
355	1	419	24.02.20 13:48:45,000000000	10
355	1	419	12.03.20 17:28:28,000000000	8
355	1	419	12.03.20 21:49:59,000000000	8
355	1	419	15.03.20 11:32:34,000000000	15
355	1	419	25.03.20 13:58:46,000000000	8
355	1	419	26.03.20 14:29:41,000000000	6
355	1	419	29.03.20 17:38:30,000000000	6
355	1	419	30.03.20 21:39:07,000000000	5
355	1	419	03.04.20 17:07:35,000000000	7
355	1	419	08.04.20 19:02:53,000000000	15
355	1	419	20.04.20 20:15:34,000000000	15
355	1	419	05.05.20 18:41:10,000000000	8
355	1	419	09.05.20 20:47:19,000000000	5
355	1	419	13.05.20 19:54:41,000000000	14
355	1	419	16.05.20 21:08:12,000000000	6
355	1	419	20.05.20 18:21:06,000000000	13
355	1	419	21.05.20 14:50:35,000000000	7
355	1	419	25.05.20 16:46:42,000000000	6
355	1	419	01.06.20 11:45:15,000000000	2
355	1	419	19.06.20 16:06:46,000000000	2
355	1	419	03.07.20 18:22:56,000000000	10
355	1	419	06.07.20 14:12:18,000000000	14
355	1	419	07.07.20 12:47:55,000000000	4
355	1	419	24.07.20 15:56:44,000000000	4
355	1	419	26.07.20 12:27:02,000000000	4
355	1	419	01.08.20 11:03:29,000000000	14
355	1	419	05.08.20 13:40:33,000000000	9
355	1	419	14.08.20 19:36:28,000000000	2
355	1	419	16.08.20 10:10:51,000000000	9
355	1	419	23.08.20 12:06:09,000000000	3
355	1	419	30.09.20 15:25:49,000000000	5
355	1	419	06.10.20 12:48:45,000000000	10
355	1	419	25.10.20 16:28:28,000000000	8
355	1	419	25.10.20 20:49:59,000000000	8
355	1	419	28.10.20 10:32:34,000000000	15
355	1	419	07.11.20 13:58:46,000000000	8
355	1	419	08.11.20 14:29:41,000000000	6
355	1	419	11.11.20 17:38:30,000000000	6
355	1	419	12.11.20 21:39:07,000000000	5
355	1	419	16.11.20 17:07:35,000000000	7
355	1	419	21.11.20 19:02:53,000000000	15
355	1	419	03.12.20 20:15:34,000000000	15
355	1	419	18.12.20 18:41:10,000000000	8
355	1	419	22.12.20 20:47:19,000000000	5
355	1	419	26.12.20 19:54:41,000000000	14
355	1	419	29.12.20 21:08:12,000000000	6
355	1	419	02.01.21 18:21:06,000000000	13
355	1	419	03.01.21 14:50:35,000000000	7
355	1	419	07.01.21 16:46:42,000000000	6
355	1	419	14.01.21 12:45:15,000000000	2
355	1	419	02.02.21 17:06:46,000000000	2
355	1	419	16.02.21 19:22:56,000000000	10
355	1	419	19.02.21 15:12:18,000000000	14
355	1	419	20.02.21 13:47:55,000000000	4
355	1	419	06.03.21 16:56:44,000000000	4
355	1	419	08.03.21 13:27:02,000000000	4
355	1	419	14.03.21 12:03:29,000000000	14
355	1	419	18.03.21 14:40:33,000000000	9
355	1	419	27.03.21 20:36:28,000000000	2
355	1	419	29.03.21 11:10:51,000000000	9
355	1	419	05.04.21 13:06:09,000000000	3
355	1	753	20.05.17 12:44:26,000000000	10
355	1	753	29.05.17 11:33:34,000000000	7
